id	geonames_id	name	latitude	longitude	population	feature_code
plc_01m0n2yy0fqhe7zdn2sztn4e9m	2650844	Duddon	53.17737	-2.73059	655	PPL
plc_01m0n2yy0fqhe7zdn2t38yyvv1	2650848	Ducklington	51.76763	-1.48418	1608	PPL
plc_01m0n2yy0fqhe7zdn2t5tdaq3b	2650894	Drymen	56.06582	-4.45273	830	PPL
plc_01m0n2yy0fqhe7zdn2t7m86p29	2650898	Dry Drayton	52.24168	0.01807	643	PPL
plc_01m0n2yy0fqhe7zdn2t8pr7h6g	2650901	Drybrook	51.8555	-2.51681	1647	PPL
plc_01m0n2yy0fqhe7zdn2t96bg54q	2650918	Drumnadrochit	57.33438	-4.47989	1130	PPL
plc_01m0n2yy0fqhe7zdn2tbevys1g	2650962	Droylsden	53.48005	-2.14543	23689	PPL
plc_01m0n2yy0fqhe7zdn2tes9645y	2650963	Droxford	50.96059	-1.13811	675	PPL
plc_01m0n2yy0fqhe7zdn2th5ebj7t	2650967	Dronfield	53.30221	-1.47507	21124	PPL
plc_01m0n2yy0fqhe7zdn2tmqxnhyd	2650976	Dromore	54.51331	-7.45886	5641	PPL
plc_01m0n2yy0fqhe7zdn2tndea0m7	2650977	Dromore	54.41374	-6.14908	6492	PPL
plc_01m0n2yy0fqhe7zdn2trzfhpsb	2650983	Droitwich	52.26667	-2.15	23834	PPL
plc_01m0n2yy0fqhe7zdn2twdz0vxx	2650996	Dreghorn	55.60807	-4.62226	3640	PPL
plc_01m0n2yy0fqhe7zdn2tygk0nfc	2651008	Draycott	51.25615	-2.75116	1057	PPL
plc_01m0n2yy0fqhe7zdn2tz6efsf7	2651013	Draperstown	54.8	-6.76667	1734	PPL
plc_01m0n2yy0fqhe7zdn2tzbbccyd	2651020	Downton	50.99366	-1.75129	2731	PPLA3
plc_01m0n2yy0fqhe7zdn2tzyd38m1	2651021	Downside	51.31001	-0.41186	6564	PPL
plc_01m0n2yy0fqhe7zdn2v3kmsd6p	2651023	Downpatrick	54.32814	-5.71529	10507	PPLA2
plc_01m0n2yy0fqhe7zdn2v6b4680m	2651030	Downham Market	52.60714	0.38375	10884	PPL
plc_01m0n2yy0fqhe7zdn2v8x7wmbn	2651036	Down Ampney	51.67339	-1.85664	644	PPL
plc_01m0n2yy0fqhe7zdn2vanja1bc	2651045	Doveridge	52.90526	-1.8248	1622	PPL
plc_01m0n2yy0fqhe7zdn2vcph5q1n	2651047	Dovercourt	51.93649	1.27831	1001	PPL
plc_01m0n2yy0fqhe7zdn2vew9d617	2651048	Dover	51.12598	1.31257	41709	PPL
plc_01m0n2yy0fqhe7zdn2vg7r5ka3	2651050	Dove Holes	53.29828	-1.88775	1113	PPL
plc_01m0n2yy0fqhe7zdn2vhvt6hqx	2651056	Dousland	50.50009	-4.06324	833	PPL
plc_01m0n2yy0fqhe7zdn2vm3w3ahn	2651060	Doune	56.18995	-4.05288	1760	PPL
plc_01m0n2yy0fqhe7zdn2vmef4900	2651073	Douglas	55.55	-3.85	1560	PPL
plc_01m0n2yy0fqhe7zdn2vmw2evr5	2651081	Dorrington	52.6221	-2.77386	613	PPL
plc_01m0n2yy0fqhe7zdn2vpmjznra	2651082	Dorridge	52.37259	-1.75318	7800	PPL
plc_01m0n2yy0fqhe7zdn2vsj5kjyb	2651088	Dornoch	57.8805	-4.02879	1430	PPL
plc_01m0n2yy0fqhe7zdn2vvpzwa8a	2651093	Dormansland	51.16024	0.00618	2550	PPL
plc_01m0n2yy0fqhe7zdn2vwt1dy81	2651095	Dorking	51.23228	-0.3338	17747	PPL
plc_01m0n2yy0fqhe7zdn2w0j1xhzy	2651101	Dorchester	50.71667	-2.43333	16879	PPLA2
plc_01m0n2yy0fqhe7zdn2w2dwaz1s	2651117	Donisthorpe	52.72401	-1.538	1886	PPL
plc_01m0n2yy0fqhe7zdn2w69mbtc7	2651119	Donington	52.90461	-0.20505	2805	PPL
plc_01m0n2yy0fqhe7zdn2w7a8m148	2651123	Doncaster	53.52285	-1.13116	113566	PPLA2
plc_01m0n2yy0fqhe7zdn2w8fg51sh	2651131	Donaghcloney	54.41853	-6.25843	1977	PPL
plc_01m0n2yy0fqhe7zdn2wc06pjza	2651133	Donaghadee	54.64126	-5.53591	7369	PPL
plc_01m0n2yy0fqhe7zdn2wfc2w6mr	2651146	Dolton	50.89169	-4.03066	687	PPL
plc_01m0n2yy0fqhe7zdn2wfgppw33	2651151	Dollar	56.16245	-3.67135	2740	PPL
plc_01m0n2yy0fqhe7zdn2wgpfkg0w	2651154	Dolgellau	52.74222	-3.88611	2688	PPL
plc_01m0n2yy0fqhe7zdn2wke1qdpa	2651172	Dodworth	53.54306	-1.52779	5870	PPL
plc_01m0n2yy0fqhe7zdn2wpnw7vh7	2651174	Dodleston	53.14466	-2.95571	715	PPL
plc_01m0n2yy0fqhe7zdn2wrdyzaxc	2651181	Doddington	52.49671	0.06017	3235	PPL
plc_01m0n2yy0fqhe7zdn2wvhejhz5	2651188	Docking	52.90103	0.62553	885	PPL
plc_01m0n2yy0fqhe7zdn2wx5x94dc	2651196	Dobwalls	50.45768	-4.51735	1418	PPL
plc_01m0n2yy0fqhe7zdn2wygnq83x	2651198	Doagh	54.75	-6.08333	1151	PPL
plc_01m0n2yy0fqhe7zdn2x09hwdkx	2651204	Ditton Priors	52.49912	-2.57754	821	PPL
plc_01m0n2yy0fqhe7zdn2x0t9aenh	2651209	Ditchling	50.921	-0.11536	1476	PPL
plc_01m0n2yy0fqhe7zdn2x46pj48x	2651210	Ditchingham	52.46729	1.4437	1899	PPL
plc_01m0n2yy0fqhe7zdn2x7yxc1dx	2651213	Distington	54.59733	-3.5388	1445	PPL
plc_01m0n2yy0fqhe7zdn2xahfe6f3	2651214	Diss	52.37675	1.1091	10734	PPL
plc_01m0n2yy0fqhe7zdn2xe52ymww	2651215	Disley	53.35865	-2.03848	3159	PPLA3
plc_01m0n2yy0fqhe7zdn2xgjer46k	2651218	Diseworth	52.81635	-1.33106	670	PPL
plc_01m0n2yy0fqhe7zdn2xk85rsfe	2651236	Dinton	51.08333	-1.98333	696	PPLA3
plc_01m0n2yy0fqhe7zdn2xm2at9y0	2651240	Dinnington	55.05428	-1.67542	1483	PPLA3
plc_01m0n2yy0fqhe7zdn2xn4xnja5	2651241	Dinnington	53.36667	-1.2	19860	PPL
plc_01m0n2yy0fqhe7zdn2xncsjk6e	2651245	Dingwall	57.59531	-4.42721	5360	PPL
plc_01m0n2yy0fqhe7zdn2xrbnx0zm	2651246	Dingle	53.37908	-2.96029	13246	PPL
plc_01m0n2yy0fqhe7zdn2xrqvehph	2651248	Dinas Powys	51.43486	-3.21398	7738	PPL
plc_01m0n2yy0fqhe7zdn2xtnvz25x	2651263	Diggle	53.56744	-1.99723	1716	PPL
plc_01m0n2yy0fqhe7zdn2xxf61tb2	2651264	Digby	53.07969	-0.39225	621	PPL
plc_01m0n2yy0fqhe7zdn2xz5x8cew	2651269	Didcot	51.60928	-1.24214	29341	PPL
plc_01m0n2yy0fqhe7zdn2y1wytf8n	2651271	Dickleburgh	52.3965	1.18498	1096	PPL
plc_01m0n2yy0fqhe7zdn2y2fna2e7	2651285	Deysbrook	53.43333	-2.88333	4475	PPL
plc_01m0n2yy0fqhe7zdn2y66m78ef	2651286	Dewsbury	53.69076	-1.62907	61035	PPL
plc_01m0n2yy0fqhe7zdn2y8hknmdz	2651294	Devizes	51.35084	-1.99421	16834	PPL
plc_01m0n2yy0fqhe7zdn2ya7vf126	2651303	Detling	51.29459	0.56987	658	PPL
plc_01m0n2yy0fqhe7zdn2ycw0j2ha	2651309	Desford	52.62598	-1.29395	3179	PPL
plc_01m0n2yy0fqhe7zdn2ye30mqg8	2651311	Desborough	52.44183	-0.82126	10697	PPL
plc_01m0n2yy0fqhe7zdn2yfdqagyj	2651324	Dersingham	52.84549	0.50339	4640	PPL
plc_01m0n2yy0fqhe7zdn2yhm93gmp	2651339	Derrington	52.80087	-2.16268	668	PPL
plc_01m0n2yy0fqhe7zdn2yn5wjw97	2651342	Deri	51.70812	-3.26312	1006	PPL
plc_01m0n2yy0fqhe7zdn2ynnvbb0k	2651347	Derby	52.92277	-1.47663	270468	PPLA2
plc_01m0n2yy0fqhe7zdn2yp7rg9gc	2651357	Denton	53.45678	-2.11822	27464	PPL
plc_01m0n2yy0fqhe7zdn2ysektc2n	2651366	Denny	56.0235	-3.90812	7860	PPL
plc_01m0n2yy0fqhe7zdn2ysmprpj9	2651374	Denholme	53.80189	-1.89503	2715	PPL
plc_01m0n2yy0fqhe7zdn2yvh4x1mq	2651375	Denholm	55.45699	-2.68497	650	PPL
plc_01m0n2yy0fqhe7zdn2yw1s36zd	2651378	Denham	51.56667	-0.5	1432	PPL
plc_01m0n2yy0fqhe7zdn2yzfgtt3n	2651382	Denby Dale	53.57228	-1.65895	3043	PPL
plc_01m0n2yy0fqhe7zdn2z32vbrf5	2651384	Denbury	50.50768	-3.66065	686	PPL
plc_01m0n2yy0fqhe7zdn2z6dkc5ye	2651386	Denbigh	53.18333	-3.41667	8514	PPLA3
plc_01m0n2yy0fqhe7zdn2z8egfan7	2651390	Delph	53.56667	-2.01667	1899	PPL
plc_01m0n2yy0fqhe7zdn2z8j6j8n9	2651404	Delabole	50.62347	-4.7319	1647	PPL
plc_01m0n2yy0fqhe7zdn2zb1zpxk5	2651407	Deganwy	53.30446	-3.82735	9429	PPL
plc_01m0n2yy0fqhe7zdn2ze1krt7f	2651408	Defford	52.087	-2.12167	571	PPL
plc_01m0n2yy0fqhe7zdn2zf1jr48g	2651422	Deepcut	51.30513	-0.71016	2477	PPL
plc_01m0n2yy0fqhe7zdn2zgv313jp	2651434	Dedham	51.95892	0.99336	1014	PPL
plc_01m0n2yy0fqhe7zdn2zhpn7byc	2651435	Deddington	51.9806	-1.32055	1594	PPL
plc_01m0n2yy0fqhe7zdn2zkg4s2v6	2651436	Debenham	52.22422	1.18172	2210	PPL
plc_01m0n2yy0fqhe7zdn2zkv5ayx4	2651446	Dearham	54.71175	-3.44364	1799	PPL
plc_01m0n2yy0fqhe7zdn2zpn4sth9	2651461	Deanshanger	52.04996	-0.88663	3817	PPL
plc_01m0n2yy0fqhe7zdn2zrfgas1b	2651468	Deal	51.22316	1.4028	30917	PPL
plc_01m0n2yy0fqhe7zdn2ztfx4wrv	2651474	Dawlish	50.58118	-3.46644	11312	PPL
plc_01m0n2yy0fqhe7zdn2ztyfcahk	2651485	Daventry	52.25688	-1.16066	28123	PPL
plc_01m0n2yy0fqhe7zdn2zwzk4b1n	2651491	Datchworth	51.85126	-0.15956	1210	PPL
plc_01m0n2yy0fqhe7zdn2zyzwc7h0	2651492	Datchet	51.4839	-0.57893	4913	PPLA3
plc_01m0n2yy0fqhe7zdn302eett4w	2651495	Darwen	53.69803	-2.46494	32566	PPL
plc_01m0n2yy0fqhe7zdn30516s83g	2651496	Darvel	55.60976	-4.28142	3860	PPL
plc_01m0n2yy0fqhe7zdn30683hkz4	2651497	Darton	53.58705	-1.52676	21345	PPL
plc_01m0n2yy0fqhe7zdn3080gg6qe	2651498	Dartmouth	50.3522	-3.5794	5610	PPL
plc_01m0n2yy0fqhe7zdn309hwa3ck	2651500	Dartford	51.44657	0.21423	51240	PPL
plc_01m0n2yy0fqhe7zdn30a62h9ey	2651503	Darrington	53.67566	-1.26901	1182	PPLA3
plc_01m0n2yy0fqhe7zdn30awm3th9	2651513	Darlington	54.52429	-1.55039	92363	PPLA2
plc_01m0n2yy0fqhe7zdn30dxbb2zr	2651514	Dartington	50.44409	-3.70958	876	PPL
plc_01m0n2yy0fqhe7zdn30gkrmkde	2651517	Darley	54.03333	-1.7	783	PPL
plc_01m0n2yy0fqhe7zdn30kn7dmzy	2651518	Darlaston	52.56667	-2.03333	1001	PPL
plc_01m0n2yy0fqhe7zdn30qkwvpvk	2651520	Darfield	53.5339	-1.37595	8246	PPL
plc_01m0n2yy0fqhe7zdn30qsf3qhd	2651521	Daresbury	53.34184	-2.635	4122	PPLA3
plc_01m0n2yy0fqhe7zdn30sxf37fk	2651522	Darenth	51.42137	0.25784	2481	PPL
plc_01m0n2yy0fqhe7zdn30tr4axbr	2651532	Danbury	51.71645	0.58245	6673	PPL
plc_01m0n2yy0fqhe7zdn30tvgey5f	2651551	Dalton in Furness	54.15796	-3.17977	7827	PPL
plc_01m0n2yy0fqhe7zdn30y27st0h	2651554	Dalton	54.18333	-1.35	518	PPL
plc_01m0n2yy0fqhe7zdn30y3ek982	2651556	Dalston	54.84207	-2.98459	1285	PPL
plc_01m0n2yy0fqhe7zdn310nsztzd	2651558	Dalserf	55.73333	-3.91667	17985	PPL
plc_01m0n2yy0fqhe7zdn312f0yw89	2651559	Dalrymple	55.39757	-4.59169	1510	PPL
plc_01m0n2yy0fqhe7zdn312ry69yk	2651561	Dalry	55.70956	-4.72167	5560	PPL
plc_01m0n2yy0fqhe7zdn313nsxd29	2651570	Dalmuir	55.91089	-4.42918	8933	PPL
plc_01m0n2yy0fqhe7zdn3152qwm5r	2651575	Dalmellington	55.32419	-4.402	1390	PPL
plc_01m0n2yy0fqhe7zdn316gaf6mj	2651587	Dalkeith	55.89317	-3.06806	12720	PPLA2
plc_01m0n2yy0fqhe7zdn316zcfr0r	2651609	Dalbeattie	54.93278	-3.82271	4260	PPL
plc_01m0n2yy0fqhe7zdn318dgjv2h	2651621	Dagenham	51.55	0.16667	108368	PPLA3
plc_01m0n2yy0fqhe7zdn31azs36h5	2651630	Cynwyd	52.9594	-3.40651	542	PPL
plc_01m0n2yy0fqhe7zdn31b0bzkk1	2651654	Cwmbran	51.65446	-3.02281	48535	PPL
plc_01m0n2yy0fqhe7zdn31b126rv1	2651656	Cwmafan	51.61671	-3.76205	5336	PPL
plc_01m0n2yy0fqhe7zdn31cwv4b7s	2651657	Cwmann	52.10262	-4.06341	872	PPL
plc_01m0n2yy0fqhe7zdn31g7f4a1z	2651659	Cwm	51.74	-3.18028	2739	PPLA3
plc_01m0n2yy0fqhe7zdn31k9s44jb	2651662	Cuxton	51.3743	0.45688	4438	PPLA3
plc_01m0n2yy0fqhe7zdn31md03dqs	2651676	Cushendall	55.08033	-6.06291	1226	PPL
plc_01m0n2yy0fqhe7zdn31pwjpg2n	2651680	Curry Rivel	51.02306	-2.86753	1844	PPL
plc_01m0n2yy0fqhe7zdn31sd88k0k	2651685	Currie	55.8964	-3.30845	6500	PPL
plc_01m0n2yy0fqhe7zdn31svgm5yv	2651693	Curdridge	50.92366	-1.24615	951	PPL
plc_01m0n2yy0fqhe7zdn31vxghbrz	2651698	Cupar	56.31876	-3.01204	9270	PPL
plc_01m0n2yy0fqhe7zdn31yf9bqh1	2651706	Cumnock	55.45445	-4.26644	8920	PPL
plc_01m0n2yy0fqhe7zdn320dmgwxf	2651710	Cuminestown	57.54238	-2.33525	540	PPL
plc_01m0n2yy0fqhe7zdn320nqrtkb	2651715	Cumbernauld	55.94685	-3.99051	50530	PPL
plc_01m0n2yy0fqhe7zdn321t0va9x	2651722	Cults	57.11667	-2.16667	3500	PPL
plc_01m0n2yy0fqhe7zdn324vmt959	2651731	Culmstock	50.914	-3.27848	554	PPL
plc_01m0n2yy0fqhe7zdn327vxrax6	2651732	Culmore	55.05	-7.26667	3645	PPL
plc_01m0n2yy0fqhe7zdn3291xm763	2651738	Cullybackey	54.88875	-6.34701	2502	PPL
plc_01m0n2yy0fqhe7zdn32an84ses	2651739	Cullompton	50.8553	-3.39268	7800	PPL
plc_01m0n2yy0fqhe7zdn32bty92nj	2651748	Cullingworth	53.82444	-1.8973	2596	PPL
plc_01m0n2yy0fqhe7zdn32d93gtk5	2651753	Cullen	57.69045	-2.81818	1450	PPL
plc_01m0n2yy0fqhe7zdn32gs2439j	2651763	Culcheth	53.4511	-2.52104	6708	PPL
plc_01m0n2yy0fqhe7zdn32hhgek03	2651777	Cuffley	51.70799	-0.11209	4282	PPL
plc_01m0n2yy0fqhe7zdn32j02f5x9	2651778	Cudworth	53.57131	-1.41595	11903	PPL
plc_01m0n2yy0fqhe7zdn32mtm5ba6	2651780	Cuddington	53.24488	-2.61879	843	PPLA3
plc_01m0n2yy0fqhe7zdn32nmpdjhw	2651781	Cuddington	51.79354	-0.93126	569	PPL
plc_01m0n2yy0fqhe7zdn32px58wrw	2651782	Cuddesdon	51.72266	-1.13277	511	PPL
plc_01m0n2yy0fqhe7zdn32rtrds3s	2651788	Cuckfield	51.01073	-0.14068	3500	PPL
plc_01m0n2yy0fqhe7zdn32vb1g6th	2651791	Cubert	50.37949	-5.11761	771	PPL
plc_01m0n2yy0fqhe7zdn32vwgptvj	2651795	Crynant	51.72889	-3.74806	1602	PPLA3
plc_01m0n2yy0fqhe7zdn32y992zq9	2651796	Crymych	51.97361	-4.64722	704	PPLA3
plc_01m0n2yy0fqhe7zdn32zwad11s	2651804	Crumlin	54.62054	-6.21414	5149	PPL
plc_01m0n2yy0fqhe7zdn332mna1qn	2651805	Crumlin	51.67778	-3.13528	5947	PPLA3
plc_01m0n2yy0fqhe7zdn334gsr04y	2651810	Crudwell	51.63318	-2.06959	630	PPL
plc_01m0n2yy0fqhe7zdn334xhc6dm	2651817	Croydon	51.38333	-0.1	173314	PPLA3
plc_01m0n2yy0fqhe7zdn336d5ywxx	2651818	Croyde	51.13002	-4.22454	693	PPL
plc_01m0n2yy0fqhe7zdn337vyew6m	2651819	Croy	57.51667	-4.03333	641	PPL
plc_01m0n2yy0fqhe7zdn3382je6wz	2651820	Croxton Kerrial	52.85524	-0.76115	530	PPL
plc_01m0n2yy0fqhe7zdn33b5mxqyv	2651826	Croxley Green	51.63333	-0.45	13500	PPL
plc_01m0n2yy0fqhe7zdn33d3ewqfn	2651828	Croxdale	54.72836	-1.58585	505	PPL
plc_01m0n2yy0fqhe7zdn33etsf4fv	2651831	Crowthorne	51.37027	-0.79219	25522	PPL
plc_01m0n2yy0fqhe7zdn33fbs4tdv	2651841	Crowle	53.60753	-0.83256	3928	PPLA3
plc_01m0n2yy0fqhe7zdn33hrgc1jd	2651843	Crowland	52.67571	-0.16849	4211	PPL
plc_01m0n2yy0fqhe7zdn33m68vzrt	2651845	Crowhurst	50.88544	0.49507	891	PPL
plc_01m0n2yy0fqhe7zdn33ncd7ssb	2651846	Crow Hill	51.94011	-2.52274	602	PPL
plc_01m0n2yy0fqhe7zdn33nt1beav	2651849	Fair Oak	50.96364	-1.29682	10212	PPL
plc_01m0n2yy0fqhe7zdn33rg31fca	2651852	Crowborough	51.06098	0.16342	21688	PPL
plc_01m0n2yy0fqhe7zdn33s3jmee8	2651855	Croughton	51.99772	-1.20472	992	PPL
plc_01m0n2yy0fqhe7zdn33tjra3r2	2651857	Croston	53.66217	-2.77523	2917	PPL
plc_01m0n2yy0fqhe7zdn33x5vhht4	2651864	Crossmaglen	54.08333	-6.6	1415	PPL
plc_01m0n2yy0fqhe7zdn340e6a40h	2651870	Crosshouse	55.61258	-4.55091	2850	PPL
plc_01m0n2yy0fqhe7zdn342pse0mk	2651871	Crosshill	55.32469	-4.63853	500	PPL
plc_01m0n2yy0fqhe7zdn3468qh9rg	2651872	Cross Hands	51.79306	-4.0875	4549	PPL
plc_01m0n2yy0fqhe7zdn349j6aerp	2651873	Crossgates	56.08366	-3.37712	2530	PPL
plc_01m0n2yy0fqhe7zdn34d9v8d17	2651876	Crossgar	54.39675	-5.76061	1667	PPL
plc_01m0n2yy0fqhe7zdn34dmd2gge	2651878	Crossford	56.06303	-3.49674	2350	PPL
plc_01m0n2yy0fqhe7zdn34g795nbw	2651879	Crossford	55.7	-3.86667	710	PPL
plc_01m0n2yy0fqhe7zdn34hfh14k9	2651896	Cropwell Bishop	52.9148	-0.98482	1853	PPL
plc_01m0n2yy0fqhe7zdn34hm9q7q0	2651898	Cropredy	52.11745	-1.31764	717	PPL
plc_01m0n2yy0fqhe7zdn34hqra9dw	2651903	Crook of Devon	56.18472	-3.55534	630	PPL
plc_01m0n2yy0fqhe7zdn34ka200tt	2651915	Crook	54.71252	-1.7497	9498	PPL
plc_01m0n2yy0fqhe7zdn34mwfpede	2651920	Crondall	51.23285	-0.86329	1239	PPL
plc_01m0n2yy0fqhe7zdn34pwj2xbz	2651927	Cromford	53.10848	-1.56014	2073	PPL
plc_01m0n2yy0fqhe7zdn34rj9abp9	2651930	Cromer	52.93123	1.29892	8801	PPL
plc_01m0n2yy0fqhe7zdn34t41j9m8	2651936	Cromarty	57.68095	-4.0341	740	PPL
plc_01m0n2yy0fqhe7zdn34v2bk21x	2651948	Crofton	53.65639	-1.42968	5258	PPLA3
plc_01m0n2yy0fqhe7zdn34xsgv8qf	2651952	Croft	53.43333	-2.55	1492	PPLA3
plc_01m0n2yy0fqhe7zdn3504srbfj	2651954	Croft	52.55668	-1.24643	1770	PPL
plc_01m0n2yy0fqhe7zdn350abz88j	2651971	Cringleford	52.60482	1.24334	2105	PPL
plc_01m0n2yy0fqhe7zdn3543esxjc	2651977	Crimond	57.60136	-1.91566	860	PPL
plc_01m0n2yy0fqhe7zdn357hx4sfn	2651983	Crieff	56.37268	-3.83891	7280	PPL
plc_01m0n2yy0fqhe7zdn357nrfhsr	2651984	Cricklewood	51.5567	-0.21549	65000	PPL
plc_01m0n2yy0fqhe7zdn358hrkmwj	2651985	Cricklade	51.64061	-1.85738	4030	PPLA3
plc_01m0n2yy0fqhe7zdn35ca072tw	2651986	Crickhowell	51.85992	-3.13771	2063	PPL
plc_01m0n2yy0fqhe7zdn35fqz3wap	2651989	Crick	52.34808	-1.13708	1886	PPL
plc_01m0n2yy0fqhe7zdn35gqfpcdk	2651994	Criccieth	52.92053	-4.2346	1753	PPL
plc_01m0n2yy0fqhe7zdn35kse59mh	2652000	Crewkerne	50.88298	-2.79588	7826	PPL
plc_01m0n2yy0fqhe7zdn35p147877	2652002	Crewe	53.09787	-2.44161	76437	PPL
plc_01m0n2yy0fqhe7zdn35ryk2xn8	2652007	Creswell	53.26287	-1.21987	5417	PPL
plc_01m0n2yy0fqhe7zdn35v8db0wt	2652013	Cressage	52.63355	-2.60502	707	PPL
plc_01m0n2yy0fqhe7zdn35yep2jdv	2652022	Creetown	54.90238	-4.3799	650	PPL
plc_01m0n2yy0fqhe7zdn35zawmbwr	2652030	Creech Saint Michael	51.02333	-3.03833	1795	PPL
plc_01m0n2yy0fqhe7zdn3609c97qe	2652034	Crediton	50.78333	-3.65	7835	PPL
plc_01m0n2yy0fqhe7zdn360e8ejvs	2652035	Credenhill	52.08351	-2.80804	2271	PPLA3
plc_01m0n2yy0fqhe7zdn363nmspf3	2652053	Crawley	51.11303	-0.18312	124008	PPL
plc_01m0n2yy0fqhe7zdn364dk6b2z	2652061	Craven Arms	52.44308	-2.83562	2289	PPL
plc_01m0n2yy0fqhe7zdn368d4t1d6	2652075	Cranwell	53.03681	-0.46176	1372	PPL
plc_01m0n2yy0fqhe7zdn36av9za93	2652076	Crantock	50.40272	-5.11208	801	PPL
plc_01m0n2yy0fqhe7zdn36dhhj5w9	2652082	Cranleigh	51.14209	-0.48374	11082	PPL
plc_01m0n2yy0fqhe7zdn36hf0v6cc	2652085	Cranford	51.47695	-0.41345	12330	PPL
plc_01m0n2yy0fqhe7zdn36me4na9m	2652087	Cranfield	52.06869	-0.60884	5369	PPLA3
plc_01m0n2yy0fqhe7zdn36mj4mtks	2652088	Cranbrook	51.09662	0.53567	4368	PPL
plc_01m0n2yy0fqhe7zdn36pwp08cs	2652090	Cranborne	50.91931	-1.92128	606	PPL
plc_01m0n2yy0fqhe7zdn36qznp6qw	2652095	Cramlington	55.08652	-1.58598	33180	PPLA3
plc_01m0n2yy0fqhe7zdn36rrasd34	2652102	Crail	56.26042	-2.62676	1670	PPL
plc_01m0n2yy0fqhe7zdn36wawasm1	2652176	Coylton	55.44528	-4.5195	2180	PPL
plc_01m0n2yy0fqhe7zdn36yej07x3	2652181	Coxhoe	54.71475	-1.50356	3522	PPL
plc_01m0n2yy0fqhe7zdn36yq0a5em	2652187	Cowpen	55.12728	-1.54033	4466	PPL
plc_01m0n2yy0fqhe7zdn36yxqcwy0	2652191	Cowley	51.73213	-1.20631	16500	PPL
plc_01m0n2yy0fqhe7zdn372eyw64d	2652198	Cowie	56.07974	-3.86753	2640	PPL
plc_01m0n2yy0fqhe7zdn376c6zbea	2652202	Cowfold	50.98945	-0.27243	1301	PPL
plc_01m0n2yy0fqhe7zdn37741gwy2	2652204	Cowes	50.76252	-1.29781	21226	PPLA3
plc_01m0n2yy0fqhe7zdn37a62bjs1	2652207	Cowdenbeath	56.11194	-3.34426	12030	PPL
plc_01m0n2yy0fqhe7zdn37bc2ht3f	2652209	Cowbridge	51.46028	-3.44167	3804	PPL
plc_01m0n2yy0fqhe7zdn37ep5w8nv	2652210	Cowbit	52.74523	-0.12978	1220	PPL
plc_01m0n2yy0fqhe7zdn37f34g6ks	2652221	Coventry	52.40656	-1.51217	345324	PPLA2
plc_01m0n2yy0fqhe7zdn37gzs6cjz	2652227	Cove	57.1	-2.08333	7060	PPL
plc_01m0n2yy0fqhe7zdn37ht50s6t	2652229	Cove	51.29547	-0.79076	6548	PPL
plc_01m0n2yy0fqhe7zdn37mnsvrnd	2652236	Coupar Angus	56.54552	-3.26774	2350	PPL
plc_01m0n2yy0fqhe7zdn37qet4v3v	2652239	Countesthorpe	52.55379	-1.14526	6377	PPL
plc_01m0n2yy0fqhe7zdn37v8q2yrc	2652242	Coundon	54.6628	-1.62688	3256	PPL
plc_01m0n2yy0fqhe7zdn37xndcn76	2652249	Coulsdon	51.32002	-0.14088	25530	PPL
plc_01m0n2yy0fqhe7zdn37zbjv611	2652263	Cottingham	52.50243	-0.7554	1320	PPL
plc_01m0n2yy0fqhe7zdn38345q1w7	2652264	Cottesmore	52.71384	-0.6633	1067	PPLA3
plc_01m0n2yy0fqhe7zdn385c47d3j	2652269	Cottenham	52.28743	0.1254	5903	PPL
plc_01m0n2yy0fqhe7zdn388m0p46d	2652273	Coton in the Elms	52.73307	-1.63696	896	PPL
plc_01m0n2yy0fqhe7zdn38c7g14vp	2652275	Coton	52.21058	0.06094	910	PPL
plc_01m0n2yy0fqhe7zdn38dd9qrc0	2652279	Cotherstone	54.57089	-1.98241	594	PPL
plc_01m0n2yy0fqhe7zdn38gag39mq	2652282	Cotgrave	52.90859	-1.03752	7203	PPL
plc_01m0n2yy0fqhe7zdn38jvtcbc4	2652289	Costessey	52.65914	1.2097	2381	PPL
plc_01m0n2yy0fqhe7zdn38p4a43d6	2652291	Cossington	51.15889	-2.92028	564	PPL
plc_01m0n2yy0fqhe7zdn38px6cx5m	2652293	Cosheston	51.69653	-4.88882	828	PPL
plc_01m0n2yy0fqhe7zdn38qdxh7a1	2652294	Cosham	50.84654	-1.06344	10226	PPL
plc_01m0n2yy0fqhe7zdn38sfy6ws9	2652295	Cosgrove	52.07518	-0.84801	521	PPL
plc_01m0n2yy0fqhe7zdn38w0nyna3	2652298	Cosby	52.55127	-1.19395	3728	PPL
plc_01m0n2yy0fqhe7zdn38wjtv3rw	2652318	Corsham	51.43433	-2.18437	13369	PPL
plc_01m0n2yy0fqhe7zdn38zfa67jj	2652323	Corse	51.95943	-2.30636	1178	PPL
plc_01m0n2yy0fqhe7zdn3927wz337	2652331	Corringham	53.4102	-0.69162	523	PPL
plc_01m0n2yy0fqhe7zdn3952rh7ry	2652349	Corpusty	52.82796	1.13513	505	PPL
plc_01m0n2yy0fqhe7zdn396j6qt7r	2652360	Cornholme	53.7323	-2.13851	1690	PPL
plc_01m0n2yy0fqhe7zdn39893bs8z	2652374	Corfe Castle	50.63947	-2.05672	1355	PPL
plc_01m0n2yy0fqhe7zdn398vej5mw	2652381	Corby	52.49637	-0.68939	68164	PPL
